ID,Observer,Affiliation,State,city,Zipcode,Date_Collected,Date_Sampled,Date_Processed,Method,Type,Sex,OE_Status,Personnel_initials,Notes,UGA_MyId,Email,ObserverNotes,site,Region,Time Period,Phase (based_on date_sampled),Infection Status,City+State,Latitude_city_based,Longitude_city_based,Latitude_Zip_based,Longitude_Zip_based,Day Sampled,Month Sampled,Year Sampled,Day Of week,Breeding Range,Hot Volunteer?
28603,,,WI,Belgium,53004,9/5/2015,9/5/2015,9/21/2015,Tape,A,F,3,MTH,Sampling done at Arlington Beach State Park Observer- Lisa Wood,ecmorris,,,,Midwest,,3,1,"Belgium, WI",43.50207901,-87.85214996,43.50102997,-87.87979889,5,9,2015,Sat,Eastern Breeding Range,All Good
28604,,,CA,La Habra,90631,6/3/2015,7/20/2015,9/21/2015,Tape,L,M,3,MTH,#56726,ecmorris,,,,West,,2,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,20,7,2015,Mon,Western,Hot
28606,,,CA,La Habra,90631,6/3/2015,7/4/2015,9/21/2015,Tape,L,M,0,MTH,#56727,ecmorris,,,,West,,2,0,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,4,7,2015,Sat,Western,Hot
28607,,,CA,La Habra,90631,6/30/2015,7/16/2015,9/21/2015,Tape,L,F,3,MTH,#56728,ecmorris,,,,West,,2,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,16,7,2015,Thu,Western,Hot
28608,,,CA,La Habra,90631,6/30/2015,7/18/2015,9/21/2015,Tape,L,F,2,MTH,#56729,ecmorris,,,,West,,2,0,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,18,7,2015,Sat,Western,Hot
28609,,,CA,La Habra,90631,6/30/2015,7/19/2015,9/21/2015,Tape,L,M,3,MTH,#56730,ecmorris,,,,West,,2,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,19,7,2015,Sun,Western,Hot
28610,,,CA,La Habra,90631,6/30/2015,7/22/2015,9/21/2015,Tape,L,F,3,MTH,#56731,ecmorris,,,,West,,2,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,22,7,2015,Wed,Western,Hot
28611,,,CA,La Habra,90631,7/4/2015,7/24/2015,9/21/2015,Tape,L,F,3,MTH,#56732,ecmorris,,,,West,,2,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,24,7,2015,Fri,Western,Hot
28612,,,CA,Whittier,90601,7/10/2015,7/31/2015,9/21/2015,Tape,L,M,3,MTH,#56733,ecmorris,,,,West,,2,1,"Whittier, CA",33.97542191,-118.0340729,34.00686646,-118.0356598,31,7,2015,Fri,Western,Hot
28613,,,CA,Whittier,90601,7/20/2015,8/8/2015,9/21/2015,Tape,L,F,0,MTH,#56734,ecmorris,,,,West,,2,0,"Whittier, CA",33.97542191,-118.0340729,34.00686646,-118.0356598,8,8,2015,Sat,Western,Hot
28614,,,CA,La Habra,90631,7/30/2015,8/13/2015,9/21/2015,Tape,L,M,3,MTH,#56735,ecmorris,,,,West,,2,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,13,8,2015,Thu,Western,Hot
28615,,,CA,Whittier,90601,7/30/2015,8/15/2015,9/21/2015,Tape,L,M,3,MTH,#56736,ecmorris,,,,West,,3,1,"Whittier, CA",33.97542191,-118.0340729,34.00686646,-118.0356598,15,8,2015,Sat,Western,Hot
28616,,,CA,La Habra,90631,7/30/2015,8/20/2015,9/21/2015,Tape,L,M,3,MTH,#56737,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,20,8,2015,Thu,Western,Hot
28617,,,CA,La Habra,90631,7/30/2015,8/22/2015,9/21/2015,Tape,L,M,3,MTH,#56738,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,22,8,2015,Sat,Western,Hot
28618,,,CA,La Habra,90631,8/1/2015,8/24/2015,9/21/2015,Tape,L,F,3,MTH,#56739,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,24,8,2015,Mon,Western,Hot
28619,,,CA,La Habra,90631,8/1/2015,8/26/2015,9/21/2015,Tape,L,F,3,MTH,No tag- wrinkled wings,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,26,8,2015,Wed,Western,Hot
28620,,,CA,La Habra,90631,8/1/2015,8/29/2015,9/21/2015,Tape,L,F,3,MTH,#56740,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,29,8,2015,Sat,Western,Hot
28621,,,CA,Whittier,90601,8/5/2015,9/6/2015,9/21/2015,Tape,L,F,0,MTH,#56741,ecmorris,,,,West,,3,0,"Whittier, CA",33.97542191,-118.0340729,34.00686646,-118.0356598,6,9,2015,Sun,Western,Hot
28622,,,CA,La Habra,90631,8/5/2015,9/9/2015,9/21/2015,Tape,L,M,3,MTH,#56742,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,9,9,2015,Wed,Western,Hot
28623,,,CA,La Habra,90631,8/5/2015,9/9/2015,9/21/2015,Tape,L,M,3,MTH,No tag- wrinkled wings,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,9,9,2015,Wed,Western,Hot
28624,,,CA,La Habra,90631,8/9/2015,9/10/2015,9/21/2015,Tape,L,F,3,MTH,#56743,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,10,9,2015,Thu,Western,Hot
28625,,,CA,La Habra,90631,8/9/2015,9/12/2015,9/21/2015,Tape,L,F,3,MTH,#56744- weak flyer,ecmorris,,,,West,,3,1,"La Habra, CA",33.93186951,-117.9440689,33.94181061,-117.9514618,12,9,2015,Sat,Western,Hot
28626,,,IA,Cedar Falls,50613,7/16/2015,7/28/2015,9/25/2015,Tape,E,F,0,SO,0,ecmorris,,,,Midwest,,2,0,"Cedar Falls, IA",42.52814102,-92.44554901,42.52600479,-92.49810028,28,7,2015,Tue,Eastern Breeding Range,All Good
28627,,,IA,Cedar Falls,50613,7/20/2015,8/1/2015,9/25/2015,Tape,E,M,0,SO,0,ecmorris,,,,Midwest,,2,0,"Cedar Falls, IA",42.52814102,-92.44554901,42.52600479,-92.49810028,1,8,2015,Sat,Eastern Breeding Range,All Good
28628,,,IA,Cedar Falls,50613,7/21/2015,8/2/2015,9/25/2015,Tape,E,F,0,SO,0,ecmorris,,,,Midwest,,2,0,"Cedar Falls, IA",42.52814102,-92.44554901,42.52600479,-92.49810028,2,8,2015,Sun,Eastern Breeding Range,All Good
28629,,,IA,Cedar Falls,50613,7/21/2015,8/3/2015,9/25/2015,Tape,E,M,1,SO,0,ecmorris,,,,Midwest,,2,0,"Cedar Falls, IA",42.52814102,-92.44554901,42.52600479,-92.49810028,3,8,2015,Mon,Eastern Breeding Range,All Good
28630,,,IA,Cedar Falls,50613,2015,8/14/2015,9/25/2015,Tape,E,M,1,SO,0,ecmorris,,,,Midwest,,2,0,"Cedar Falls, IA",42.52814102,-92.44554901,42.52600479,-92.49810028,14,8,2015,Fri,Eastern Breeding Range,All Good
28631,,,IA,Cedar Falls,50613,2015,9/11/2015,9/25/2015,Tape,E,F,0,SO,0,ecmorris,,,,Midwest,,3,0,"Cedar Falls, IA",42.52814102,-92.44554901,42.52600479,-92.49810028,11,9,2015,Fri,Eastern Breeding Range,All Good
28632,,,WI,Neenah,54956,7/1/2015,7/18/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,18,7,2015,Sat,Eastern Breeding Range,All Good
28633,,,WI,Neenah,54956,7/5/2015,7/18/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,18,7,2015,Sat,Eastern Breeding Range,All Good
28634,,,WI,Neenah,54956,7/7/2015,7/19/2015,9/28/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,19,7,2015,Sun,Eastern Breeding Range,All Good
28635,,,WI,Neenah,54956,7/9/2015,7/19/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,19,7,2015,Sun,Eastern Breeding Range,All Good
28636,,,WI,Neenah,54956,7/5/2015,7/21/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,21,7,2015,Tue,Eastern Breeding Range,All Good
28637,,,WI,Neenah,54956,7/5/2015,7/21/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,21,7,2015,Tue,Eastern Breeding Range,All Good
28638,,,WI,Neenah,54956,6/29/2015,7/14/2015,9/28/2015,Tape,L,,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,14,7,2015,Tue,Eastern Breeding Range,All Good
28639,,,WI,Neenah,54956,6/28/2015,7/14/2015,9/28/2015,Tape,L,,0,MTH,Observer- Becky Durbin,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,14,7,2015,Tue,Eastern Breeding Range,All Good
28640,,,WI,Neenah,54956,6/30/2015,7/15/2015,9/28/2015,Tape,L,F,0,MTH,Observer- Becky Durbin,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,15,7,2015,Wed,Eastern Breeding Range,All Good
28641,,,WI,Neenah,54956,7/18/2015,7/31/2015,9/28/2015,Tape,L,M,0,MTH,Observer- Becky Durbin,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,31,7,2015,Fri,Eastern Breeding Range,All Good
28642,,,WI,Neenah,54956,7/24/2015,8/5/2015,9/28/2015,Tape,L,F,0,MTH,Observer- Becky Durbin,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,5,8,2015,Wed,Eastern Breeding Range,All Good
28643,,,WI,Neenah,54956,7/26/2015,8/8/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,8,8,2015,Sat,Eastern Breeding Range,All Good
28644,,,WI,Neenah,54956,7/6/2015,7/25/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,25,7,2015,Sat,Eastern Breeding Range,All Good
28645,,,WI,Neenah,54956,7/12/2015,7/25/2015,9/28/2015,Tape,L,,0,MTH,0,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,25,7,2015,Sat,Eastern Breeding Range,All Good
28646,,,WI,Neenah,54956,7/12/2015,7/29/2015,9/28/2015,Tape,L,F,0,MTH,Observer- Becky Durbin,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,29,7,2015,Wed,Eastern Breeding Range,All Good
28647,,,WI,Neenah,54956,7/20/2015,7/15/2015,9/28/2015,Tape,L,F,0,MTH,Observer- Becky Durbin,ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,15,7,2015,Wed,Eastern Breeding Range,All Good
28648,,,WI,Neenah,54956,6/29/2015,7/15/2015,9/28/2015,Tape,L,M,0,MTH,"Observer- Becky Durbin, 3576 DeKalb Lane Neenah, WI 54956",ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,15,7,2015,Wed,Eastern Breeding Range,All Good
28649,,,WI,Neenah,54956,6/29/2015,7/17/2015,9/28/2015,Tape,L,M,0,MTH,"Observer- Becky Durbin, 3576 DeKalb Lane Neenah, WI 54956",ecmorris,,,,Midwest,,2,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,17,7,2015,Fri,Eastern Breeding Range,All Good
28650,,,WI,Neenah,54956,8/9/2015,8/23/2015,9/28/2015,Tape,L,M,0,MTH,"3576 DeKalb Lane Neenah, WI 54956",ecmorris,,,,Midwest,,3,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,23,8,2015,Sun,Eastern Breeding Range,All Good
28651,,,WI,Neenah,54956,8/9/2015,8/24/2015,9/28/2015,Tape,L,M,0,MTH,"3576 DeKalb Lane Neenah, WI 54956",ecmorris,,,,Midwest,,3,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,24,8,2015,Mon,Eastern Breeding Range,All Good
28652,,,WI,Neenah,54956,8/10/2015,8/31/2015,9/28/2015,Tape,L,F,0,MTH,All above found at my home gardens,ecmorris,,,,Midwest,,3,0,"Neenah, WI",44.16724014,-88.51251221,44.17398453,-88.50943756,31,8,2015,Mon,Eastern Breeding Range,All Good
28653,,,WI,Winneconne,54986,8/20/2015,9/2/2015,9/28/2015,Tape,L,F,0,MTH,All below found on ditch milkweed plants.,ecmorris,,,,Midwest,,3,0,"Winneconne, WI",44.11083984,-88.71192932,44.12887955,-88.77099609,2,9,2015,Wed,Eastern Breeding Range,All Good
28654,,,WI,Winneconne,54986,8/20/2015,9/7/2015,9/28/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Midwest,,3,0,"Winneconne, WI",44.11083984,-88.71192932,44.12887955,-88.77099609,7,9,2015,Mon,Eastern Breeding Range,All Good
28655,,,WI,Winneconne,54986,8/23/2015,9/8/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,3,0,"Winneconne, WI",44.11083984,-88.71192932,44.12887955,-88.77099609,8,9,2015,Tue,Eastern Breeding Range,All Good
28656,,,WI,Winneconne,54986,8/23/2015,9/8/2015,9/28/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Midwest,,3,0,"Winneconne, WI",44.11083984,-88.71192932,44.12887955,-88.77099609,8,9,2015,Tue,Eastern Breeding Range,All Good
28657,,,WI,Winneconne,54986,8/22/2015,9/8/2015,9/28/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Midwest,,3,0,"Winneconne, WI",44.11083984,-88.71192932,44.12887955,-88.77099609,8,9,2015,Tue,Eastern Breeding Range,All Good
28658,,,WI,Winneconne,54986,8/22/2015,9/11/2015,9/28/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Midwest,,3,0,"Winneconne, WI",44.11083984,-88.71192932,44.12887955,-88.77099609,11,9,2015,Fri,Eastern Breeding Range,All Good
28659,,,WI,Winneconne,54986,8/22/2015,9/16/2015,9/28/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Midwest,,3,0,"Winneconne, WI",44.11083984,-88.71192932,44.12887955,-88.77099609,16,9,2015,Wed,Eastern Breeding Range,All Good
28660,,,WI,Winneconne,54986,8/22/2015,9/17/2015,9/28/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Midwest,,3,0,"Winneconne, WI",44.11083984,-88.71192932,44.12887955,-88.77099609,17,9,2015,Thu,Eastern Breeding Range,All Good
28661,,,CA,Laguna Beach,92651,2015,8/9/2015,9/29/2015,Tape,L,M,0,MTH,Tag- 57376,ecmorris,,,,West,,2,0,"Laguna Beach, CA",33.54536057,-117.7815323,33.55882263,-117.7728348,9,8,2015,Sun,Western,All Good
28662,,,CA,Laguna Beach,92651,2015,8/9/2015,9/29/2015,Tape,L,F,0,MTH,Tag- 57377,ecmorris,,,,West,,2,0,"Laguna Beach, CA",33.54536057,-117.7815323,33.55882263,-117.7728348,9,8,2015,Sun,Western,All Good
28663,,,CA,Laguna Beach,92651,2015,8/9/2015,9/29/2015,Tape,L,M,3,MTH,Tag- 57378,ecmorris,,,,West,,2,1,"Laguna Beach, CA",33.54536057,-117.7815323,33.55882263,-117.7728348,9,8,2015,Sun,Western,All Good
28664,,,CA,Laguna Beach,92651,8/14/2015,8/14/2015,9/29/2015,Tape,A,F,0,MTH,Tag- 57379,ecmorris,,,,West,,2,0,"Laguna Beach, CA",33.54536057,-117.7815323,33.55882263,-117.7728348,14,8,2015,Fri,Western,All Good
28665,,,AL,Mobile,36606,8/18/2015,9/5/2015,9/29/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,5,9,2015,Sat,Year Round Breeding,
28666,,,AL,Mobile,36606,8/18/2015,9/5/2015,9/29/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,5,9,2015,Sat,Year Round Breeding,
28667,,,AL,Mobile,36606,8/18/2015,9/5/2015,9/29/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,5,9,2015,Sat,Year Round Breeding,
28668,,,AL,Mobile,36606,8/18/2015,9/6/2015,9/29/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,6,9,2015,Sun,Year Round Breeding,
28669,,,AL,Mobile,36606,8/18/2015,9/6/2015,9/29/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,6,9,2015,Sun,Year Round Breeding,
28670,,,AL,Mobile,36606,8/19/2015,9/5/2015,9/29/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,5,9,2015,Sat,Year Round Breeding,
28671,,,AL,Mobile,36606,8/19/2015,9/7/2015,9/29/2015,Tape,L,F,1,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,7,9,2015,Mon,Year Round Breeding,
28672,,,AL,Mobile,36606,8/19/2015,9/7/2015,9/29/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,7,9,2015,Mon,Year Round Breeding,
28673,,,AL,Mobile,36606,8/20/2015,9/7/2015,9/29/2015,Tape,L,F,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,7,9,2015,Mon,Year Round Breeding,
28674,,,AL,Mobile,36606,8/20/2015,9/7/2015,9/29/2015,Tape,L,M,0,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,0,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,7,9,2015,Mon,Year Round Breeding,
28675,,,AL,Mobile,36606,8/21/2015,9/9/2015,9/29/2015,Tape,L,M,3,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,1,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,9,9,2015,Wed,Year Round Breeding,
28676,,,AL,Mobile,36606,8/21/2015,9/9/2015,9/29/2015,Tape,E,F,3,MTH,0,ecmorris,,,,Gulf/Atlantic Coast,,3,1,"Mobile, AL",30.68638992,-88.05323792,30.67010498,-88.10578918,9,9,2015,Wed,Year Round Breeding,
28677,,,CA,Atascadero,93422,8/26/2015,9/15/2015,9/29/2015,Tape,A,F,0,MTH,1a,ecmorris,,,,West,,3,0,"Atascadero, CA",35.48868942,-120.6690598,35.46683121,-120.6864166,15,9,2015,Tue,Western,All Good
28678,,,CA,Atascadero,93422,8/30/2015,9/15/2015,9/29/2015,Tape,A,F,0,MTH,"found partial emerging, crumpled wings, froze",ecmorris,,,,West,,3,0,"Atascadero, CA",35.48868942,-120.6690598,35.46683121,-120.6864166,15,9,2015,Tue,Western,All Good
28679,,,WI,Wrightstown,54180,7/1/2015,7/23/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,2,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,23,7,2015,Thu,Eastern Breeding Range,All Good
28680,,,WI,Wrightstown,54180,7/19/2015,8/15/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,15,8,2015,Sat,Eastern Breeding Range,All Good
28681,,,WI,Wrightstown,54180,7/19/2015,8/18/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,18,8,2015,Tue,Eastern Breeding Range,All Good
28682,,,WI,Wrightstown,54180,7/19/2015,8/15/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,15,8,2015,Sat,Eastern Breeding Range,All Good
28683,,,WI,Wrightstown,54180,7/19/2015,8/11/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,2,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,11,8,2015,Tue,Eastern Breeding Range,All Good
28684,,,WI,Wrightstown,54180,7/19/2015,8/15/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,15,8,2015,Sat,Eastern Breeding Range,All Good
28685,,,WI,Wrightstown,54180,7/19/2015,8/11/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,2,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,11,8,2015,Tue,Eastern Breeding Range,All Good
28686,,,WI,Wrightstown,54180,7/24/2015,8/18/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,18,8,2015,Tue,Eastern Breeding Range,All Good
28687,,,WI,Wrightstown,54180,7/24/2015,8/15/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,15,8,2015,Sat,Eastern Breeding Range,All Good
28688,,,WI,Wrightstown,54180,7/24/2015,8/14/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,2,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,14,8,2015,Fri,Eastern Breeding Range,All Good
28689,,,WI,Wrightstown,54180,7/24/2015,8/14/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,2,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,14,8,2015,Fri,Eastern Breeding Range,All Good
28690,,,WI,Wrightstown,54180,7/25/2015,8/15/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,15,8,2015,Sat,Eastern Breeding Range,All Good
28691,,,WI,Wrightstown,54180,7/25/2015,8/15/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,15,8,2015,Sat,Eastern Breeding Range,All Good
28692,,,WI,Wrightstown,54180,7/27/2015,8/15/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,15,8,2015,Sat,Eastern Breeding Range,All Good
28693,,,WI,Wrightstown,54180,7/27/2015,8/16/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,16,8,2015,Sun,Eastern Breeding Range,All Good
28695,,,WI,Wrightstown,54180,7/27/2015,8/18/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,18,8,2015,Tue,Eastern Breeding Range,All Good
28696,,,WI,Wrightstown,54180,7/30/2015,8/20/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,20,8,2015,Thu,Eastern Breeding Range,All Good
28697,,,WI,Wrightstown,54180,7/30/2015,8/15/2015,10/2/2015,Tape,L,F,1,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,15,8,2015,Sat,Eastern Breeding Range,All Good
28698,,,WI,Wrightstown,54180,8/2/2015,8/22/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,22,8,2015,Sat,Eastern Breeding Range,All Good
28699,,,WI,Wrightstown,54180,7/27/2015,8/14/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,2,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,14,8,2015,Fri,Eastern Breeding Range,All Good
28700,,,WI,Wrightstown,54180,7/27/2015,8/18/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,18,8,2015,Tue,Eastern Breeding Range,All Good
28701,,,WI,Wrightstown,54180,8/10/2015,8/29/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,29,8,2015,Sat,Eastern Breeding Range,All Good
28702,,,WI,Wrightstown,54180,9/1/2015,9/1/2015,10/2/2015,Tape,A,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,1,9,2015,Tue,Eastern Breeding Range,All Good
28703,,,WI,Wrightstown,54180,8/15/2015,9/7/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,7,9,2015,Mon,Eastern Breeding Range,All Good
28704,,,WI,Wrightstown,54180,8/15/2015,9/7/2015,10/2/2015,Tape,L,F,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,7,9,2015,Mon,Eastern Breeding Range,All Good
28705,,,WI,Wrightstown,54180,8/16/2015,9/12/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,12,9,2015,Sat,Eastern Breeding Range,All Good
28706,,,WI,Wrightstown,54180,8/8/2015,8/29/2015,10/2/2015,Tape,L,M,0,MTH,0,mhold92,,,,Midwest,,3,0,"Wrightstown, WI",44.32754898,-88.16757202,44.33069992,-88.175354,29,8,2015,Sat,Eastern Breeding Range,All Good
